location,month,season,temp_max,temp_min,temp_avg,humidity,pressure,wind_speed,dew_point,rain_3days_ago,rain_2days_ago,rain_1day_ago,day_of_year,day_of_week,is_weekend,temp_range,temp_dew_diff,rain_history_sum,wind_direction_sin,wind_direction_cos
Bangkok,11,Winter,29.8,19.4,24.6,60.8,1006.5,12.3,19.4,0,0,0,321,5,1,10.400000000000002,0.0,0,1.0,6.123233995736766e-17
Phuket,8,Rainy,32.9,25.2,29.0,95.0,1006.9,8.2,22.6,1,1,1,232,0,0,7.699999999999999,2.599999999999998,3,0.7071067811865476,-0.7071067811865475
Bangkok,9,Rainy,28.5,25.8,27.2,93.7,1007.7,8.0,22.8,1,1,1,245,6,1,2.6999999999999993,3.0,3,0.7071067811865476,-0.7071067811865475
Phuket,1,Winter,29.5,23.4,26.4,65.5,1007.5,17.6,23.4,1,0,0,23,3,0,6.100000000000001,0.0,1,-0.7071067811865475,-0.7071067811865477
Bangkok,2,Winter,27.5,20.7,24.1,65.4,1010.6,7.3,16.6,0,0,0,55,5,1,6.800000000000001,4.099999999999998,0,0.0,1.0
Hat_Yai,5,Summer,37.3,26.7,32.0,64.1,1007.7,12.1,21.4,0,1,1,139,5,1,10.599999999999998,5.300000000000001,2,-0.7071067811865475,-0.7071067811865477
Chiang_Mai,7,Rainy,31.3,16.9,24.1,93.6,995.6,5.8,15.1,1,1,1,194,4,0,14.400000000000002,1.799999999999999,3,1.0,6.123233995736766e-17
Khon_Kaen,12,Winter,29.8,21.3,25.5,65.5,1007.9,7.9,19.1,0,1,1,336,6,1,8.5,2.1999999999999993,2,-0.7071067811865477,0.7071067811865474
Hat_Yai,2,Winter,30.9,20.7,25.8,81.2,1006.3,11.8,20.7,1,0,1,33,4,0,10.2,0.0,2,0.0,1.0
Phuket,1,Winter,27.3,23.7,25.5,66.1,1010.8,7.3,21.9,0,0,0,24,2,0,3.6000000000000014,1.8000000000000007,0,1.0,6.123233995736766e-17
Khon_Kaen,1,Winter,32.2,22.5,27.4,59.0,1009.2,9.8,19.0,1,1,0,20,0,0,9.700000000000003,3.5,2,1.2246467991473532e-16,-1.0
Chiang_Mai,6,Rainy,33.3,17.7,25.5,65.0,1001.6,6.2,17.7,1,1,1,153,5,1,15.599999999999998,0.0,3,0.7071067811865476,-0.7071067811865475
Chiang_Mai,1,Winter,33.2,18.70556962025316,26.5,69.7,1003.9,7.3,19.1,1,0,0,5,6,1,14.494430379746841,-0.39443037974684003,1,,
Khon_Kaen,4,Summer,35.1,21.2,28.1,70.6,1005.3,8.2,19.8,1,0,0,103,4,0,13.900000000000002,1.3999999999999986,1,0.7071067811865476,0.7071067811865476
Chiang_Mai,11,Winter,29.4,13.849999999999998,21.3,47.6,1002.8,3.2,13.1,1,1,1,317,1,0,15.55,0.7499999999999982,3,1.0,6.123233995736766e-17
Bangkok,1,Winter,27.8,20.4,24.1,72.4,1006.3,9.3,20.4,0,0,0,15,0,0,7.400000000000002,0.0,0,0.7071067811865476,-0.7071067811865475
Chiang_Mai,2,Winter,26.4,19.8,23.1,58.0,1003.0,4.4,12.4,1,1,0,40,4,0,6.599999999999998,7.4,2,0.7071067811865476,-0.7071067811865475
Bangkok,1,Winter,27.3,19.5,23.4,75.9,1013.2,5.7,19.5,1,1,1,21,6,1,7.800000000000001,0.0,3,-0.7071067811865475,-0.7071067811865477
Khon_Kaen,1,Winter,33.0,21.3,26.393367346938778,48.4,1001.2,8.7,19.2,1,1,1,22,0,0,11.7,2.1000000000000014,3,,
Khon_Kaen,1,Winter,31.5,21.9,26.7,71.1,1007.3,10.0,14.6,1,0,0,12,4,0,9.600000000000001,7.299999999999999,1,-0.7071067811865475,-0.7071067811865477
Khon_Kaen,9,Rainy,28.5,21.0,24.7,79.2,1008.9,5.5,19.5,1,1,1,249,3,0,7.5,1.5,3,-1.0,-1.8369701987210297e-16
Bangkok,2,Winter,28.3,18.5,23.4,54.6,1006.6,10.5,18.5,1,0,0,42,6,1,9.8,0.0,1,-0.7071067811865477,0.7071067811865474
Hat_Yai,7,Rainy,34.0,22.6,28.3,95.0,1012.0,14.1,22.6,1,1,1,189,6,1,11.399999999999999,0.0,3,0.0,1.0
Phuket,8,Rainy,30.3,24.9,27.6,95.0,1010.4,10.8,24.9,1,1,1,218,0,0,5.400000000000002,0.0,3,-0.7071067811865475,-0.7071067811865477
Bangkok,5,Summer,31.7,24.1,27.9,54.7,1009.3,6.7,24.1,1,1,1,127,0,0,7.599999999999998,0.0,3,-0.7071067811865477,0.7071067811865474
Bangkok,9,Rainy,31.6,22.9,27.2,92.7,1007.8,9.7,19.7,1,1,1,265,5,1,8.700000000000003,3.1999999999999993,3,-1.0,-1.8369701987210297e-16
Chiang_Mai,7,Rainy,28.7,23.1,25.9,63.0,1003.9,2.2,22.2,1,1,1,197,0,0,5.599999999999998,0.9000000000000021,3,1.2246467991473532e-16,-1.0
Chiang_Mai,3,Summer,37.0,23.8,30.4,50.6,999.4,6.8,21.8,1,0,1,62,5,1,13.2,2.0,2,1.2246467991473532e-16,-1.0
Khon_Kaen,9,Rainy,34.7,22.0,28.3,84.4,1009.4,9.4,22.0,1,1,1,258,5,1,12.700000000000003,0.0,3,1.2246467991473532e-16,-1.0
Hat_Yai,1,Winter,30.6,21.1,25.9,79.19063291139241,1006.3,11.4,19.1,1,1,1,6,0,0,9.5,2.0,3,,
Chiang_Mai,3,Summer,34.6,26.1,30.4,68.5,1004.6,9.1,23.0,1,1,1,81,3,0,8.5,3.1000000000000014,3,0.7071067811865476,-0.7071067811865475
Phuket,2,Winter,27.3,21.6,24.4,76.2,1006.3,14.8,21.6,1,0,1,47,4,0,5.699999999999999,0.0,2,1.0,6.123233995736766e-17
Phuket,4,Summer,32.1,28.0,30.1,78.7,1010.6,16.7,24.4,1,0,0,113,0,0,4.100000000000001,3.6000000000000014,1,-1.0,-1.8369701987210297e-16
Khon_Kaen,3,Summer,32.1,25.2,28.7,60.9,1004.3,10.2,23.8,0,0,1,88,3,0,6.900000000000002,1.3999999999999986,1,,
Phuket,1,Winter,27.4,23.2,25.3,65.7,1004.2,12.0,23.2,0,0,0,20,0,0,4.199999999999999,0.0,0,1.0,6.123233995736766e-17
Phuket,7,Rainy,29.5,24.5,27.0,87.6,1010.7,16.1,21.2,1,1,1,213,2,0,5.0,3.3000000000000007,3,1.0,6.123233995736766e-17
Phuket,6,Rainy,29.4,25.6,27.5,95.0,1010.1,14.0,24.6,1,1,1,169,0,0,3.799999999999997,1.0,3,-1.0,-1.8369701987210297e-16
Phuket,12,Winter,27.5,22.4,24.9,80.0763959390863,1008.3,10.4,22.777179487179485,1,1,1,343,6,1,5.100000000000001,-0.377179487179486,3,1.2246467991473532e-16,-1.0
Khon_Kaen,4,Summer,33.5,21.4,27.4,61.0,1004.9,9.3,21.4,0,0,0,94,2,0,12.100000000000001,0.0,0,0.7071067811865476,0.7071067811865476
Hat_Yai,6,Rainy,32.7,23.4,28.1,84.3,1009.1,14.2,20.2,1,1,1,166,4,0,9.300000000000004,3.1999999999999993,3,1.0,6.123233995736766e-17
Chiang_Mai,9,Rainy,33.9,22.1,28.0,92.4,999.9,3.2,17.4,1,1,1,245,6,1,11.799999999999997,4.700000000000003,3,0.7071067811865476,-0.7071067811865475
Hat_Yai,8,Rainy,31.1,23.7,27.4,87.5,1005.3,14.9,22.0,1,1,1,221,3,0,7.400000000000002,1.6999999999999993,3,0.7071067811865476,0.7071067811865476
Khon_Kaen,7,Rainy,34.3,19.6,27.0,84.1,1001.3,5.5,19.6,1,1,1,204,0,0,14.699999999999996,0.0,3,-0.7071067811865475,-0.7071067811865477
Phuket,1,Winter,27.5,22.7,25.1,81.7,1009.7,13.0,22.7,0,0,0,3,2,0,4.800000000000001,0.0,0,-0.7071067811865477,0.7071067811865474
Khon_Kaen,10,Rainy,32.0,21.2,26.6,81.6,1005.4,9.1,21.2,1,1,1,285,4,0,10.8,0.0,3,1.2246467991473532e-16,-1.0
Chiang_Mai,8,Rainy,33.9,20.5,27.2,85.1,1005.2,4.4,16.7,1,1,1,218,0,0,13.399999999999999,3.8000000000000007,3,0.7071067811865476,-0.7071067811865475
Khon_Kaen,6,Rainy,33.2,20.818461538461538,27.8,75.2,1001.8,9.8,21.6,1,1,1,167,5,1,12.381538461538465,-0.7815384615384637,3,,
Khon_Kaen,7,Rainy,32.6,19.7,26.1,69.1,1006.1,8.4,19.7,1,1,1,188,5,1,12.900000000000002,0.0,3,0.0,1.0
Bangkok,2,Winter,26.0,19.1,22.5,57.0,1011.1,8.7,17.3,0,1,1,36,0,0,6.899999999999999,1.8000000000000007,2,0.7071067811865476,-0.7071067811865475
Phuket,10,Rainy,32.6,25.9,29.3,95.0,1006.5,15.4,22.2,1,1,1,296,1,0,6.700000000000003,3.6999999999999993,3,1.2246467991473532e-16,-1.0
Hat_Yai,2,Winter,27.8,20.2,24.0,69.7,1008.0,7.4,20.2,0,0,0,37,1,0,7.600000000000001,0.0,0,-0.7071067811865475,-0.7071067811865477
Hat_Yai,5,Summer,31.799496221662473,25.7,30.4,56.5,1011.4,10.2,25.7,0,1,1,123,3,0,6.0994962216624735,0.0,2,,
Bangkok,12,Winter,26.5,19.9,23.2,57.5,1008.6,3.4,19.9,0,0,0,354,3,0,6.600000000000001,0.0,0,-0.7071067811865475,-0.7071067811865477
Chiang_Mai,11,Winter,27.4,15.8,21.6,79.0,995.4499999999999,4.9,15.8,1,1,1,306,4,0,11.599999999999998,0.0,3,0.0,1.0
Hat_Yai,10,Rainy,31.7,21.0,26.4,95.0,1009.9,12.9,20.7,1,1,1,286,5,1,10.7,0.3000000000000007,3,0.7071067811865476,-0.7071067811865475
Phuket,6,Rainy,32.6,22.3,27.5,91.7,1007.1,9.3,21.0,1,1,1,164,2,0,10.3,1.3000000000000007,3,-1.0,-1.8369701987210297e-16
Bangkok,12,Winter,27.7,18.6,23.1,79.9,1010.7,5.0,18.6,1,1,0,339,2,0,9.099999999999998,0.0,2,0.7071067811865476,-0.7071067811865475
Hat_Yai,1,Winter,27.9,22.2,25.1,75.5,1010.7,12.2,22.2,0,1,0,12,4,0,5.699999999999999,0.0,1,0.7071067811865476,0.7071067811865476
Hat_Yai,10,Rainy,34.0,21.7,27.9,95.0,1009.3,8.0,19.7,1,1,1,275,1,0,12.3,2.0,3,1.0,6.123233995736766e-17
Hat_Yai,4,Summer,34.1,26.5,30.3,67.9,1011.4,11.8,22.0,0,1,0,106,0,0,7.600000000000001,4.5,1,1.0,6.123233995736766e-17
Phuket,5,Summer,32.5,28.7,30.6,67.8,1004.5,9.7,25.5,1,1,1,149,1,0,3.8000000000000007,3.1999999999999993,3,-1.0,-1.8369701987210297e-16
Khon_Kaen,5,Summer,33.6,24.4,29.0,68.7,1003.1,8.3,21.9,1,1,0,135,1,0,9.200000000000003,2.5,2,1.0,6.123233995736766e-17
Hat_Yai,4,Summer,33.4,25.7,29.5,79.0,1005.6,14.2,24.2,0,0,0,100,1,0,7.699999999999999,1.5,0,0.0,1.0
Chiang_Mai,7,Rainy,32.3,19.8,26.0,86.3,1001.1,8.7,19.8,1,1,1,198,1,0,12.499999999999996,0.0,3,0.7071067811865476,-0.7071067811865475
Khon_Kaen,9,Rainy,29.1,20.0,24.6,93.8,1001.4,10.9,16.2,1,1,1,272,5,1,9.100000000000001,3.8000000000000007,3,1.0,6.123233995736766e-17
Phuket,9,Rainy,31.1,23.6,27.4,95.0,1010.6,8.9,22.4,1,1,1,269,2,0,7.5,1.2000000000000028,3,0.0,1.0
Khon_Kaen,7,Rainy,32.5,21.6,27.0,68.8,1009.9,4.2,19.3,1,1,1,191,1,0,10.899999999999999,2.3000000000000007,3,-1.0,-1.8369701987210297e-16
Chiang_Mai,11,Winter,32.9,18.3,25.6,72.9,1005.1,8.1,13.7,1,1,1,333,3,0,14.599999999999998,4.600000000000001,3,-0.7071067811865477,0.7071067811865474
Khon_Kaen,2,Winter,28.7,19.5,24.1,53.8,1001.5,5.2,19.4,0,0,1,32,3,0,9.2,0.10000000000000142,1,0.7071067811865476,0.7071067811865476
Khon_Kaen,10,Rainy,35.2,20.0,27.6,69.1,1008.7,3.4,20.0,1,1,1,298,3,0,15.200000000000003,0.0,3,1.2246467991473532e-16,-1.0
Khon_Kaen,9,Rainy,30.3,18.3,24.3,95.0,1000.6,7.2,18.3,1,1,1,274,0,0,12.0,0.0,3,1.0,6.123233995736766e-17
Hat_Yai,12,Winter,29.3,19.9,24.6,71.0,1011.3,9.0,19.9,0,0,1,354,3,0,9.400000000000002,0.0,1,-0.7071067811865475,-0.7071067811865477
Hat_Yai,5,Summer,34.9,27.0,31.0,71.3,1012.3,5.4,23.2,1,1,1,132,5,1,7.899999999999999,3.8000000000000007,3,1.0,6.123233995736766e-17
Phuket,7,Rainy,31.3,24.8,28.0,95.0,1007.6,7.1,23.3,1,1,1,198,1,0,6.5,1.5,3,-0.7071067811865477,0.7071067811865474
Phuket,9,Rainy,32.8,23.9,28.4,95.0,1007.2,13.4,22.6,1,1,1,248,2,0,8.899999999999999,1.2999999999999972,3,0.0,1.0
Hat_Yai,2,Winter,29.4,22.1,25.7,78.9,1007.5,11.2,18.7,0,0,0,33,6,1,7.299999999999997,3.400000000000002,0,0.0,1.0
Khon_Kaen,7,Rainy,30.7,18.2,24.4,95.0,1004.5,9.3,16.2,1,1,1,202,5,1,12.5,2.0,3,-0.7071067811865475,-0.7071067811865477
Khon_Kaen,5,Summer,34.6,26.3,30.5,50.5,1009.9,10.8,20.2,0,1,1,148,0,0,8.3,6.100000000000001,2,-0.7071067811865477,0.7071067811865474
Phuket,6,Rainy,31.6,24.9,28.2,95.0,1008.7,10.5,24.9,1,1,1,175,6,1,6.700000000000003,0.0,3,-1.0,-1.8369701987210297e-16
Bangkok,7,Rainy,29.7,23.6,26.7,84.2,1011.2,4.2,21.8,1,1,1,195,5,1,6.099999999999998,1.8000000000000007,3,1.2246467991473532e-16,-1.0
Hat_Yai,6,Rainy,32.8,24.8,28.8,83.0,1009.5,7.4,22.2,1,1,1,168,6,1,7.9999999999999964,2.6000000000000014,3,0.7071067811865476,0.7071067811865476
Bangkok,5,Summer,31.6,28.8,30.2,50.1,1005.3,5.4,26.4,1,1,1,135,1,0,2.8000000000000007,2.400000000000002,3,0.7071067811865476,-0.7071067811865475
Khon_Kaen,2,Winter,31.9,16.6,24.3,52.1,1009.7,7.8,16.6,0,0,0,50,0,0,15.299999999999997,0.0,0,-1.0,-1.8369701987210297e-16
Chiang_Mai,10,Rainy,35.2,21.4,28.3,88.6,995.6,8.7,18.3,1,1,1,292,4,0,13.800000000000004,3.099999999999998,3,0.7071067811865476,-0.7071067811865475
Khon_Kaen,1,Winter,31.1,22.6,26.9,46.7,1006.3,4.3,16.0,0,0,1,26,4,0,8.5,6.600000000000001,1,-0.7071067811865477,0.7071067811865474
Bangkok,1,Winter,25.7,22.3,24.0,70.8,1011.8,3.8,21.2,0,0,0,25,3,0,3.3999999999999986,1.1000000000000014,0,0.7071067811865476,-0.7071067811865475
Hat_Yai,11,Winter,31.8,20.8,26.3,74.5,1007.1,13.2,20.8,1,1,1,308,6,1,11.0,0.0,3,1.0,6.123233995736766e-17
Chiang_Mai,1,Winter,31.0,18.6,24.8,46.0,999.9,5.1,18.0,0,0,0,5,4,0,12.399999999999999,0.6000000000000014,0,1.0,6.123233995736766e-17
Chiang_Mai,8,Rainy,34.3,23.2,28.8,89.4,995.4499999999999,9.1,13.1,1,1,1,222,4,0,11.099999999999998,10.1,3,0.7071067811865476,0.7071067811865476
Bangkok,11,Winter,29.2,20.0,24.6,61.9,1010.4,8.0,19.0,1,1,0,327,4,0,9.2,1.0,2,-0.7071067811865475,-0.7071067811865477
Khon_Kaen,11,Winter,30.2,20.818461538461538,25.4,60.4,1002.1,7.0,20.6,1,1,1,318,2,0,9.381538461538462,0.21846153846153626,3,,
Bangkok,5,Summer,32.3,23.2,27.7,56.9,1006.2,10.5,19.3,1,1,1,151,3,0,9.099999999999998,3.8999999999999986,3,-0.7071067811865475,-0.7071067811865477
Chiang_Mai,7,Rainy,29.7,15.7,22.7,65.8,997.3,3.0,15.7,1,1,1,202,5,1,14.0,0.0,3,0.7071067811865476,0.7071067811865476
Chiang_Mai,5,Summer,32.4,20.3,26.4,47.3,1001.8,9.2,17.2,1,1,1,139,5,1,12.099999999999998,3.1000000000000014,3,-0.7071067811865477,0.7071067811865474
Chiang_Mai,6,Rainy,28.1,17.8,22.9,81.0,997.1,7.1,17.8,1,1,1,162,0,0,10.3,0.0,3,0.0,1.0
Chiang_Mai,7,Rainy,31.2,15.2,23.2,77.5,997.3,3.7,15.2,1,1,1,184,1,0,16.0,0.0,3,-0.7071067811865477,0.7071067811865474
Hat_Yai,12,Winter,28.0,21.0,24.5,71.8,1012.5,5.5,19.7,0,0,1,346,2,0,7.0,1.3000000000000007,1,0.7071067811865476,-0.7071067811865475
Chiang_Mai,7,Rainy,33.4,23.5,28.4,90.4,1003.6,4.4,18.0,1,1,1,191,1,0,9.899999999999999,5.5,3,1.0,6.123233995736766e-17
Khon_Kaen,8,Rainy,34.6,20.8,27.7,91.7,1003.0,7.2,20.8,1,1,1,231,6,1,13.8,0.0,3,-0.7071067811865475,-0.7071067811865477
Khon_Kaen,1,Winter,30.5,17.7,24.1,70.7,1006.0,3.4,16.3,0,1,0,17,2,0,12.8,1.3999999999999986,1,1.0,6.123233995736766e-17
Phuket,7,Rainy,30.8,22.6,26.7,87.8,1009.1,13.0,22.6,1,1,1,205,1,0,8.2,0.0,3,0.0,1.0
Bangkok,1,Winter,28.4,19.0,23.7,51.8,1008.4,11.3,19.0,0,1,0,8,0,0,9.399999999999999,0.0,1,1.0,6.123233995736766e-17
Phuket,5,Summer,32.2,27.3,29.7,69.8,1007.9,10.0,26.0,1,1,1,132,5,1,4.900000000000002,1.3000000000000007,3,1.2246467991473532e-16,-1.0
Khon_Kaen,10,Rainy,35.1,20.4,27.7,72.7,1002.6,10.7,18.6,1,1,1,282,1,0,14.700000000000003,1.7999999999999972,3,1.2246467991473532e-16,-1.0
Phuket,7,Rainy,32.3,22.8,27.6,90.7,1009.5,6.5,22.8,1,1,1,192,2,0,9.499999999999996,0.0,3,-0.7071067811865475,-0.7071067811865477
Phuket,8,Rainy,31.9,22.4,27.1,93.0,1007.1,9.6,22.4,1,1,1,217,6,1,9.5,0.0,3,-0.7071067811865477,0.7071067811865474
Phuket,8,Rainy,30.4,23.0,26.7,95.0,1007.4,16.3,21.3,1,1,1,226,1,0,7.399999999999999,1.6999999999999993,3,0.0,1.0
Phuket,3,Summer,33.1,27.3,30.2,64.8,1006.3,14.3,23.5,0,1,0,77,6,1,5.800000000000001,3.8000000000000007,1,1.0,6.123233995736766e-17
Khon_Kaen,10,Rainy,28.8,17.7,23.3,68.4,1007.3,8.4,16.6,1,1,1,289,1,0,11.100000000000001,1.0999999999999979,3,-0.7071067811865475,-0.7071067811865477
Phuket,6,Rainy,31.8,22.9,27.3,95.0,1004.0,8.8,21.5,1,1,1,172,3,0,8.900000000000002,1.3999999999999986,3,0.0,1.0
Hat_Yai,8,Rainy,30.5,24.7,27.6,86.0,1005.6,8.9,19.6,1,1,1,217,6,1,5.800000000000001,5.099999999999998,3,1.2246467991473532e-16,-1.0
Bangkok,2,Winter,29.9,20.9,25.4,61.1,1013.3,9.9,17.2,0,0,0,52,2,0,9.0,3.6999999999999993,0,1.0,6.123233995736766e-17
Hat_Yai,5,Summer,36.4,24.1,30.2,73.9,1012.2,8.1,22.6,1,1,0,146,5,1,12.299999999999997,1.5,2,1.2246467991473532e-16,-1.0
Hat_Yai,3,Summer,36.8,25.6,31.2,60.6,1012.2,7.6,25.6,0,0,0,91,6,1,11.199999999999996,0.0,0,0.7071067811865476,0.7071067811865476
Bangkok,3,Summer,29.8,27.8,28.8,74.5,1011.5,11.1,20.4,0,1,0,64,0,0,2.0,7.400000000000002,1,1.2246467991473532e-16,-1.0
Bangkok,1,Winter,29.0,22.0,25.5,57.0,1011.9,5.8,22.0,0,0,0,5,6,1,7.0,0.0,0,0.7071067811865476,-0.7071067811865475
Chiang_Mai,12,Winter,32.9,14.0,23.5,42.1,995.6,9.8,14.0,1,0,1,338,1,0,18.9,0.0,2,1.0,6.123233995736766e-17
Hat_Yai,5,Summer,32.8,27.4,30.1,74.9,1009.4,5.4,22.6,1,0,0,137,3,0,5.399999999999999,4.799999999999997,1,0.7071067811865476,0.7071067811865476
Chiang_Mai,4,Summer,37.7,17.3,27.5,52.1,999.1,7.7,14.6,0,1,0,101,2,0,20.400000000000002,2.700000000000001,1,-0.7071067811865477,0.7071067811865474
Bangkok,1,Winter,24.7,18.4,21.6,53.1,1005.5,8.321374045801527,18.4,0,0,0,22,2,0,6.300000000000001,0.0,0,,
Chiang_Mai,1,Winter,29.1,13.9,21.5,62.0,997.2,2.8,13.9,0,1,1,30,3,0,15.200000000000001,0.0,2,-1.0,-1.8369701987210297e-16
Phuket,10,Rainy,31.7,22.3,27.0,94.6,1004.4,6.3,22.3,1,1,1,305,3,0,9.399999999999999,0.0,3,1.2246467991473532e-16,-1.0
Bangkok,3,Summer,29.2,27.2,28.2,50.4,1011.6,9.1,25.7,0,0,0,88,3,0,2.0,1.5,0,0.7071067811865476,0.7071067811865476
Bangkok,1,Winter,24.7,20.5,22.6,76.4,1011.4,8.5,19.4,0,0,0,13,5,1,4.199999999999999,1.1000000000000014,0,-0.7071067811865475,-0.7071067811865477
Hat_Yai,3,Summer,35.4,24.9,30.1,72.5,1005.4,8.3,23.7,1,0,0,61,4,0,10.5,1.1999999999999993,1,1.2246467991473532e-16,-1.0
Chiang_Mai,1,Winter,32.0,13.849999999999998,22.2,44.8,997.7,6.3,12.5,0,0,1,3,4,0,18.150000000000002,1.3499999999999979,1,0.7071067811865476,0.7071067811865476
Phuket,5,Summer,32.3,27.1,29.7,61.3,1006.3,6.5,27.1,1,1,1,148,0,0,5.199999999999996,0.0,3,0.0,1.0
Chiang_Mai,3,Summer,33.4,22.3,27.8,65.9,1004.8,8.3,21.0,0,1,0,63,6,1,11.099999999999998,1.3000000000000007,1,1.0,6.123233995736766e-17
Khon_Kaen,10,Rainy,28.6,17.4,23.0,68.2,1002.5,4.5,17.4,1,1,1,305,3,0,11.200000000000003,0.0,3,0.7071067811865476,0.7071067811865476
Hat_Yai,1,Winter,32.3,19.3,25.8,70.3,1007.9,11.6,19.3,0,1,0,31,4,0,12.999999999999996,0.0,1,-0.7071067811865475,-0.7071067811865477
Hat_Yai,10,Rainy,32.6,22.8,27.7,95.0,1010.9,13.2,21.3,1,1,1,285,4,0,9.8,1.5,3,1.2246467991473532e-16,-1.0
Bangkok,3,Summer,29.062025316455696,25.6,28.8,52.8,1009.8567430025446,8.321374045801527,24.7,1,0,1,63,6,1,3.4620253164556942,0.9000000000000021,2,0.7071067811865476,-0.7071067811865475
Phuket,11,Winter,30.9,23.6,27.3,73.3,1009.3,16.5,19.8,0,1,1,314,5,1,7.299999999999997,3.8000000000000007,2,0.7071067811865476,-0.7071067811865475
Chiang_Mai,11,Winter,30.8,19.1,24.9,71.7,1004.0,3.1,17.9,1,1,1,309,0,0,11.7,1.2000000000000028,3,1.0,6.123233995736766e-17
Phuket,8,Rainy,29.6,22.7,26.1,88.8,1008.3,9.7,22.7,1,1,1,227,2,0,6.900000000000002,0.0,3,0.7071067811865476,0.7071067811865476
Phuket,2,Winter,29.4,21.0,25.2,75.0,1009.4,8.9,20.9,1,0,1,41,5,1,8.399999999999999,0.10000000000000142,2,0.7071067811865476,0.7071067811865476
Hat_Yai,12,Winter,27.9,19.5,23.7,76.8,1009.2,12.1,19.5,0,1,1,355,4,0,8.399999999999999,0.0,2,1.0,6.123233995736766e-17
Phuket,2,Winter,28.3,20.5,24.4,84.6,1008.0,10.5,20.5,1,1,1,43,0,0,7.800000000000001,0.0,3,1.0,6.123233995736766e-17
Hat_Yai,4,Summer,35.5,27.8,31.7,80.0,1009.2,12.9,26.9,0,1,0,97,5,1,7.699999999999999,0.9000000000000021,1,0.7071067811865476,0.7071067811865476
Phuket,12,Winter,28.2,20.6,24.4,67.1,1005.3,11.2,20.6,1,1,0,338,1,0,7.599999999999998,0.0,2,0.7071067811865476,-0.7071067811865475
Khon_Kaen,9,Rainy,31.6,22.6,27.1,69.6,1007.1,4.1,17.2,1,1,1,263,3,0,9.0,5.400000000000002,3,1.0,6.123233995736766e-17
Phuket,6,Rainy,29.8,23.9,26.9,86.0,1009.6,13.0,23.9,1,1,1,174,5,1,5.900000000000002,0.0,3,0.7071067811865476,0.7071067811865476
Phuket,9,Rainy,29.9,22.5,26.2,85.4,1004.3,14.5,20.9,1,1,1,251,5,1,7.399999999999999,1.6000000000000014,3,-0.7071067811865475,-0.7071067811865477
Khon_Kaen,12,Winter,31.5,19.3,25.4,58.4,1007.6,3.5,19.3,1,1,0,354,3,0,12.2,0.0,2,0.7071067811865476,0.7071067811865476
Bangkok,1,Winter,25.1,21.7,23.4,78.3,1008.1,8.2,19.1,1,0,0,24,2,0,3.400000000000002,2.599999999999998,1,1.2246467991473532e-16,-1.0
Phuket,1,Winter,31.0,22.8,26.9,71.8,1011.5,16.7,22.3,1,0,0,7,6,1,8.2,0.5,1,0.7071067811865476,0.7071067811865476
Phuket,12,Winter,28.4,22.6,25.5,84.2,1004.5,8.8,21.5,1,1,1,344,0,0,5.799999999999997,1.1000000000000014,3,1.0,6.123233995736766e-17
Hat_Yai,11,Winter,29.7,21.9,25.8,79.9,1009.6,9.1,21.5,1,0,0,310,1,0,7.800000000000001,0.3999999999999986,1,0.0,1.0
Phuket,5,Summer,35.2,28.2,31.7,77.5,1006.7,9.9,22.5,1,1,1,152,4,0,7.0000000000000036,5.699999999999999,3,0.7071067811865476,0.7071067811865476
Bangkok,3,Summer,29.0,24.3,26.7,54.8,1014.1,10.4,24.3,0,0,0,72,1,0,4.699999999999999,0.0,0,-1.0,-1.8369701987210297e-16
Phuket,7,Rainy,32.7,22.3,27.5,95.0,1008.0,12.070632911392405,22.3,1,1,1,183,0,0,10.400000000000002,0.0,3,,
Bangkok,4,Summer,31.9,25.1,28.5,71.7,1013.1,6.0,24.9,0,0,0,114,1,0,6.799999999999997,0.20000000000000284,0,1.0,6.123233995736766e-17
Khon_Kaen,2,Winter,29.4,20.8,25.1,62.3,1008.6,5.8,15.8,1,0,1,32,5,1,8.599999999999998,5.0,2,-1.0,-1.8369701987210297e-16
Bangkok,3,Summer,33.6,24.1,28.9,54.2,1015.0,8.1,24.1,1,0,0,81,3,0,9.5,0.0,1,0.7071067811865476,-0.7071067811865475
Bangkok,9,Rainy,27.2,21.5,24.3,83.7,1010.8,9.8,20.7,1,1,1,268,1,0,5.699999999999999,0.8000000000000007,3,-0.7071067811865477,0.7071067811865474
Phuket,5,Summer,32.9,27.5,30.2,67.6,1011.9,13.0,23.8,0,1,1,131,4,0,5.399999999999999,3.6999999999999993,2,-0.7071067811865477,0.7071067811865474
Chiang_Mai,8,Rainy,32.1,16.0,24.0,75.3,1002.8,5.2,16.0,1,1,1,240,1,0,16.1,0.0,3,-0.7071067811865477,0.7071067811865474
Khon_Kaen,7,Rainy,34.0,22.4,28.2,70.6,1000.1,9.6,22.3,1,1,1,206,2,0,11.600000000000001,0.09999999999999787,3,1.2246467991473532e-16,-1.0
Khon_Kaen,2,Winter,28.4,21.5,24.9,65.1,1000.7,6.4,17.5,0,1,1,47,4,0,6.899999999999999,4.0,2,-0.7071067811865475,-0.7071067811865477
Chiang_Mai,3,Summer,39.0,21.3,30.1,40.0,995.9,6.3,21.3,1,0,1,64,0,0,17.7,0.0,2,1.0,6.123233995736766e-17
