date,location,month,season,temp_max,temp_min,temp_avg,humidity,pressure,wind_speed,wind_direction,dew_point,rain_3days_ago,rain_2days_ago,rain_1day_ago,rain_probability,rainfall
2024-03-28,Chiang_Mai,3,Summer,37.6,25.4,31.5,45.8,997.2,7.6,NW,16.3,0,1,1,37.9,1
2024-03-28,Phuket,3,Summer,34.2,26.3,30.3,79.7,1005.3,14.7,E,23.9,0,0,1,51.2,1
2024-03-28,Khon_Kaen,3,Summer,32.1,25.2,28.7,60.9,1004.3,10.2,,23.8,0,0,1,34.3,1
2024-03-28,Hat_Yai,3,Summer,33.7,25.0,29.4,68.2,1010.2,7.2,W,22.5,0,0,1,30.6,1
2024-03-29,Bangkok,3,Summer,31.3,24.2,27.7,54.8,1008.1,12.8,E,23.5,0,0,0,17.5,0
2024-03-29,Chiang_Mai,3,Summer,38.7,22.8,30.8,60.7,999.3,6.9,NE,16.2,1,1,1,52.3,0
2024-03-29,Phuket,3,Summer,34.3,26.4,30.3,60.1,1011.9,10.4,SW,24.8,0,1,1,47.0,0
2024-03-29,Khon_Kaen,3,Summer,37.5,21.8,29.7,65.4,1002.6,8.8,E,21.8,0,1,0,31.2,0
2024-03-29,Hat_Yai,3,Summer,36.5,26.5,31.5,77.2,1009.3,9.2,SE,24.3,0,1,0,40.2,1
2024-03-30,Bangkok,3,Summer,32.9,25.7,29.3,72.1,1010.8,7.8,NW,22.8,0,0,0,19.0,0
2024-03-30,Chiang_Mai,3,Summer,34.5,,27.0,67.0,995.1,4.9,,19.6,1,1,0,48.5,1
2024-03-30,Phuket,3,Summer,34.3,27.9,31.1,61.4,1010.5,16.0,NW,24.1,1,1,1,65.1,0
2024-03-30,Khon_Kaen,3,Summer,36.2,23.2,29.7,54.0,1006.9,7.6,SE,20.7,1,0,1,38.4,0
2024-03-30,Hat_Yai,3,Summer,34.4,26.2,30.3,57.5,1008.3,9.3,N,24.7,1,0,0,27.5,0
2024-03-31,Bangkok,3,Summer,33.2,25.6,29.4,46.4,1012.9,9.9,NE,,0,0,0,,0
2024-03-31,Chiang_Mai,3,Summer,32.8,19.5,26.1,43.2,997.4,4.8,N,14.0,1,0,0,21.3,0
2024-03-31,Phuket,3,Summer,32.9,28.8,30.8,78.8,1004.3,16.6,S,26.9,1,1,0,70.5,1
2024-03-31,Khon_Kaen,3,Summer,32.8,24.0,28.4,53.8,1000.5,8.8,W,20.1,0,1,0,25.9,0
2024-03-31,Hat_Yai,3,Summer,36.8,25.6,31.2,60.6,1012.2,7.6,NE,25.6,0,0,0,13.2,0
2024-04-01,Bangkok,4,Summer,34.3,24.6,29.4,62.8,1012.3,13.0,E,24.6,0,0,0,20.2,1
2024-04-01,Chiang_Mai,4,Summer,35.3,23.3,29.3,40.0,998.5,7.4,SW,19.5,0,0,1,26.2,0
2024-04-01,Phuket,4,Summer,32.2,27.8,30.0,71.1,1009.6,8.7,E,26.8,1,0,0,38.2,0
2024-04-01,Khon_Kaen,4,Summer,32.2,23.6,27.9,60.2,1003.8,8.5,SE,22.6,1,0,0,27.4,1
2024-04-01,Hat_Yai,4,Summer,33.8,25.1,29.5,56.6,1006.3,11.1,SW,25.1,0,0,1,34.6,0
2024-04-02,Bangkok,4,Summer,34.1,23.9,29.0,49.5,1010.6,9.0,NW,19.1,0,0,1,19.9,1
2024-04-02,Chiang_Mai,4,Summer,38.2,18.6,28.4,69.5,996.0,6.7,W,18.6,0,1,0,34.0,0
2024-04-02,Phuket,4,Summer,35.4,25.5,30.4,78.9,1005.0,12.0,SE,25.4,0,0,0,36.1,0
2024-04-02,Khon_Kaen,4,Summer,36.4,27.6,32.0,41.5,1002.3,3.8,N,17.7,0,0,0,7.1,0
2024-04-02,Hat_Yai,4,Summer,36.4,24.9,30.7,72.2,1009.0,11.7,,,0,1,0,41.0,1
2024-04-03,Bangkok,4,Summer,32.7,24.4,28.5,73.7,1012.1,11.7,NW,24.4,0,1,1,58.1,0
2024-04-03,Chiang_Mai,4,Summer,36.8,26.6,31.7,47.3,999.5,8.3,N,15.3,1,0,0,20.6,0
2024-04-03,Phuket,4,Summer,33.1,27.5,30.3,64.0,1011.0,9.0,SE,24.6,0,0,1,29.7,1
2024-04-03,Khon_Kaen,4,Summer,33.5,21.4,27.4,61.0,1004.9,9.3,NE,21.4,0,0,0,11.0,0
2024-04-03,Hat_Yai,4,Summer,36.2,25.8,31.0,70.0,1011.9,7.3,N,25.6,1,0,0,35.8,1
2024-04-04,Bangkok,4,Summer,32.5,25.6,29.0,68.8,1010.1,5.9,W,25.5,1,1,0,49.6,1
2024-04-04,Chiang_Mai,4,Summer,36.0,22.4,29.2,65.4,998.6,6.3,SE,18.1,0,0,1,28.7,0
2024-04-04,Phuket,4,Summer,36.0,27.5,31.7,66.9,1007.3,8.9,NE,22.4,0,1,1,45.8,0
2024-04-04,Khon_Kaen,4,Summer,33.5,26.1,29.8,42.6,1000.7,6.5,NE,19.5,0,0,0,10.1,0
2024-04-04,Hat_Yai,4,Summer,33.1,27.3,30.2,76.7,1007.4,9.1,SE,24.7,0,0,0,26.3,0
2024-04-05,Bangkok,4,Summer,30.6,25.5,28.1,61.8,1011.6,10.6,NE,19.9,1,0,1,42.5,1
2024-04-05,Chiang_Mai,4,Summer,38.4,20.3,29.3,59.4,994.2,7.3,N,14.6,0,1,0,22.9,0
2024-04-05,Phuket,4,Summer,34.8,26.5,30.6,64.7,1006.3,7.4,E,24.2,1,1,0,46.7,0
2024-04-05,Khon_Kaen,4,Summer,34.3,26.5,30.4,66.0,1007.4,10.9,NE,23.9,0,0,0,22.1,1
2024-04-05,Hat_Yai,4,Summer,34.8,26.1,30.5,73.4,1007.4,10.1,E,24.4,0,0,1,43.4,1
2024-04-06,Bangkok,4,Summer,34.1,28.6,31.4,69.8,1007.2,3.2,S,19.1,0,1,1,44.1,0
2024-04-06,Chiang_Mai,4,Summer,38.4,19.6,29.0,40.0,996.9,6.8,E,19.6,1,0,0,27.1,0
2024-04-06,Phuket,4,Summer,35.7,28.1,31.9,66.1,1009.0,17.2,N,22.3,1,0,1,52.7,0
2024-04-06,Khon_Kaen,4,Summer,35.7,27.6,31.7,74.9,1002.9,5.9,N,18.8,0,0,0,20.0,0
2024-04-06,Hat_Yai,4,Summer,35.5,27.8,31.7,80.0,1009.2,12.9,NE,26.9,0,1,0,52.1,1
2024-04-07,Bangkok,4,Summer,29.5,23.0,26.3,46.6,1006.2,11.3,W,23.0,1,1,0,47.2,1
2024-04-07,Chiang_Mai,4,Summer,36.2,25.4,30.8,72.7,1005.4,9.3,SE,20.4,0,0,0,18.9,0
2024-04-07,Phuket,4,Summer,36.0,28.4,32.2,69.6,1010.4,13.1,W,24.1,0,1,1,55.2,0
2024-04-07,Khon_Kaen,4,Summer,37.3,22.9,30.1,52.4,1009.2,4.8,W,19.1,0,0,0,5.3,0
2024-04-07,Hat_Yai,4,Summer,34.0,24.7,29.3,64.1,1005.8,5.3,E,22.5,1,0,0,29.4,0
2024-04-08,Bangkok,4,Summer,32.9,26.1,29.5,63.2,1007.2,11.3,SE,19.6,1,0,1,45.1,1
2024-04-08,Chiang_Mai,4,Summer,34.5,21.8,28.1,65.2,1003.3,6.6,SW,16.9,0,0,0,9.7,1
2024-04-08,Phuket,4,Summer,33.0,27.0,30.0,62.6,1005.9,7.6,SE,26.1,1,1,0,47.5,1
2024-04-08,Khon_Kaen,4,Summer,37.6,25.6,31.6,45.4,1007.0,10.1,W,17.2,0,0,1,24.2,0
2024-04-08,Hat_Yai,4,Summer,35.5,26.5,31.0,62.6,1012.0,14.7,SE,25.8,0,0,0,22.3,0
2024-04-09,Bangkok,4,Summer,29.3,25.4,27.4,60.3,1014.3,11.2,W,25.4,0,1,1,48.3,0
2024-04-09,Chiang_Mai,4,Summer,33.0,18.6,,40.2,1005.6,,,,0,0,1,21.6,0
2024-04-09,Phuket,4,Summer,33.6,25.6,29.6,68.2,1007.7,12.2,E,25.6,1,0,0,41.5,0
2024-04-09,Khon_Kaen,4,Summer,35.1,25.2,30.1,47.6,,7.5,SW,,0,1,0,29.6,0
2024-04-09,Hat_Yai,4,Summer,33.4,25.7,29.5,79.0,1005.6,14.2,N,24.2,0,0,0,35.6,1
2024-04-10,Bangkok,4,Summer,34.8,28.8,31.8,47.4,1009.3,3.8,NW,21.2,1,1,0,37.8,1
2024-04-10,Chiang_Mai,4,Summer,37.7,17.3,27.5,52.1,999.1,7.7,NW,14.6,0,1,0,20.4,1
2024-04-10,Phuket,4,Summer,33.0,26.4,29.7,76.9,1011.9,7.4,W,26.2,0,0,1,42.0,0
2024-04-10,Khon_Kaen,4,Summer,36.3,23.4,29.8,63.2,1005.7,7.1,S,19.4,1,0,1,39.9,0
2024-04-10,Hat_Yai,4,Summer,36.9,25.9,31.4,73.4,1007.8,14.8,W,23.4,0,0,0,29.3,0
2024-04-11,Bangkok,4,Summer,32.2,26.8,29.5,45.5,1013.8,12.3,SE,22.5,1,0,1,45.2,1
2024-04-11,Chiang_Mai,4,Summer,32.8,24.4,28.6,72.8,994.8,4.9,S,22.5,1,0,0,41.9,0
2024-04-11,Phuket,4,Summer,32.4,28.5,30.4,78.2,1007.4,11.0,NW,22.5,0,1,0,45.4,1
2024-04-11,Khon_Kaen,4,Summer,38.4,26.1,32.3,47.9,1008.4,5.0,N,20.2,0,1,0,22.1,1
2024-04-11,Hat_Yai,4,Summer,32.7,26.1,29.4,77.7,1010.1,8.9,NW,26.1,0,0,1,42.4,1
2024-04-12,Bangkok,4,Summer,34.2,28.4,31.3,57.6,1013.8,9.3,NE,26.0,0,1,1,43.2,0
2024-04-12,Chiang_Mai,4,Summer,33.1,23.0,28.0,58.3,996.2,8.3,SW,18.1,0,0,1,25.6,0
2024-04-12,Phuket,4,Summer,32.4,25.1,28.8,78.9,1006.1,16.9,SE,23.0,1,0,1,65.2,1
2024-04-12,Khon_Kaen,4,Summer,35.1,21.2,28.1,70.6,1005.3,8.2,NE,19.8,1,0,0,31.6,0
2024-04-12,Hat_Yai,4,Summer,37.5,25.3,31.4,68.0,1010.9,8.9,SE,21.5,0,1,0,29.2,0
2024-04-13,Bangkok,4,Summer,30.5,25.8,28.1,52.8,1012.0,6.9,NW,19.9,1,1,0,35.9,1
2024-04-13,Chiang_Mai,4,Summer,35.4,21.8,28.6,60.6,997.7,3.5,SE,20.9,0,1,1,43.8,0
2024-04-13,Phuket,4,Summer,34.4,26.1,30.2,64.6,1009.4,6.5,SW,26.1,0,1,0,32.2,0
2024-04-13,Khon_Kaen,4,Summer,35.4,24.3,,74.7,1002.5,,,,0,0,0,18.8,0
2024-04-13,Hat_Yai,4,Summer,33.8,26.3,30.0,74.9,1006.3,10.6,N,26.1,1,0,0,47.4,1
2024-04-14,Bangkok,4,Summer,34.0,27.1,30.6,,1009.2,7.8,N,26.2,1,0,1,,1
2024-04-14,Chiang_Mai,4,Summer,31.2,20.9,26.0,43.5,996.7,7.9,NE,15.1,1,1,0,36.9,1
2024-04-14,Phuket,4,Summer,32.1,27.2,29.6,72.8,1007.4,10.6,N,26.5,1,0,1,60.6,0
2024-04-14,Khon_Kaen,4,Summer,35.0,25.4,30.2,53.2,1005.5,4.6,SW,19.5,0,0,1,22.7,1
2024-04-14,Hat_Yai,4,Summer,33.3,27.8,30.5,64.4,1009.5,13.7,NW,25.4,0,0,1,38.1,0
2024-04-15,Bangkok,4,Summer,33.4,25.9,29.7,52.7,1010.8,7.0,NW,23.2,0,1,1,39.8,0
2024-04-15,Chiang_Mai,4,Summer,35.3,20.5,27.9,62.4,997.6,9.6,S,15.3,1,0,0,23.5,1
2024-04-15,Phuket,4,Summer,33.7,27.9,30.8,66.1,1011.6,17.5,SW,27.8,0,1,0,44.0,1
2024-04-15,Khon_Kaen,4,Summer,35.8,23.0,29.4,,1007.5,,NE,21.5,0,1,1,44.5,0
2024-04-15,Hat_Yai,4,Summer,34.1,26.5,30.3,67.9,1011.4,11.8,E,22.0,0,1,0,35.6,0
2024-04-16,Bangkok,4,Summer,34.4,25.6,30.0,50.8,1012.2,10.4,N,25.6,1,1,0,47.9,0
2024-04-16,Chiang_Mai,4,Summer,37.3,24.1,30.7,71.8,1004.9,7.9,S,14.3,0,0,1,27.0,1
2024-04-16,Phuket,4,Summer,32.4,27.9,30.2,65.4,1008.5,16.1,W,25.4,1,0,0,40.6,0
2024-04-16,Khon_Kaen,4,Summer,34.0,23.3,28.6,47.3,1000.3,5.8,NE,19.5,1,1,1,55.2,1
2024-04-16,Hat_Yai,4,Summer,35.3,25.4,30.4,68.5,1010.2,6.0,NE,23.3,1,0,1,46.7,0
2024-04-17,Bangkok,4,Summer,30.9,24.0,27.4,54.6,1008.1,5.6,W,24.0,1,0,0,26.8,0
2024-04-17,Chiang_Mai,4,Summer,36.9,22.1,29.5,55.3,1004.1,4.5,N,20.7,0,1,0,24.7,0
2024-04-17,Phuket,4,Summer,32.3,26.3,29.3,70.6,1004.9,6.7,SE,24.7,0,0,0,22.6,0
2024-04-17,Khon_Kaen,4,Summer,35.1,23.0,29.0,62.8,1001.4,6.5,W,20.6,1,1,0,43.3,1
2024-04-17,Hat_Yai,4,Summer,33.0,26.5,29.7,74.6,1008.7,7.5,N,25.2,0,1,1,54.6,0
2024-04-18,Bangkok,4,Summer,31.7,29.0,30.3,72.3,1012.5,10.1,NW,24.0,0,0,0,25.6,0
2024-04-18,Chiang_Mai,4,Summer,37.6,18.7,28.2,56.4,1001.5,3.2,SE,14.4,1,0,0,19.2,1
2024-04-18,Phuket,4,Summer,32.6,27.8,30.2,79.2,1004.4,6.5,NW,22.3,0,0,0,26.9,0
2024-04-18,Khon_Kaen,4,Summer,34.5,21.0,27.7,56.4,1002.2,4.3,E,17.3,1,0,1,36.6,1
2024-04-18,Hat_Yai,4,Summer,37.1,25.0,31.0,73.6,1008.7,7.4,NW,25.0,1,1,1,68.5,1
2024-04-19,Bangkok,4,Summer,32.6,25.9,29.3,68.8,1010.4,8.5,NE,19.4,0,0,0,12.4,0
2024-04-19,Chiang_Mai,4,Summer,34.6,26.2,30.4,72.2,996.8,3.2,SE,19.2,0,0,0,21.4,0
2024-04-19,Phuket,4,Summer,34.8,27.7,31.3,64.5,1005.5,8.4,SW,27.4,0,0,1,35.7,0
2024-04-19,Khon_Kaen,4,Summer,33.8,25.8,29.8,47.0,1007.0,,NW,17.7,0,1,0,19.7,0
2024-04-19,Hat_Yai,4,Summer,35.7,25.1,30.4,71.3,1008.4,8.3,E,25.1,1,1,0,52.0,1
2024-04-20,Bangkok,4,Summer,30.0,26.7,28.3,49.8,1011.0,5.4,E,26.0,0,0,0,13.2,0
2024-04-20,Chiang_Mai,4,Summer,37.5,22.1,29.8,40.0,1004.3,6.8,NW,15.7,0,0,0,3.7,0
2024-04-20,Phuket,4,Summer,35.1,25.6,30.3,72.9,1004.0,14.5,N,25.6,0,1,1,63.3,0
2024-04-20,Khon_Kaen,4,Summer,36.0,21.8,28.9,66.9,1005.2,10.4,W,21.8,1,0,0,36.3,0
2024-04-20,Hat_Yai,4,Summer,36.6,25.9,31.2,66.0,1009.9,7.7,SW,25.9,1,0,0,33.0,0
2024-04-21,Bangkok,4,Summer,34.8,26.7,30.7,55.7,1010.0,10.4,N,19.3,0,0,0,10.4,0
2024-04-21,Chiang_Mai,4,Summer,36.6,18.9,27.7,54.5,,3.4,W,,0,0,0,8.1,0
2024-04-21,Phuket,4,Summer,34.6,28.6,31.6,77.9,1007.6,17.9,NW,23.4,1,1,0,64.5,0
2024-04-21,Khon_Kaen,4,Summer,33.9,27.0,30.4,50.0,1001.3,4.9,W,18.3,0,0,0,8.3,0
2024-04-21,Hat_Yai,4,Summer,35.9,27.6,31.8,72.5,1011.6,8.2,N,22.4,0,0,0,18.9,0
2024-04-22,Bangkok,4,Summer,30.5,24.8,27.7,48.1,1008.5,11.6,NE,24.8,0,0,0,18.4,0
2024-04-22,Chiang_Mai,4,Summer,34.7,19.9,27.3,68.9,998.2,7.5,S,15.5,0,0,0,13.7,0
2024-04-22,Phuket,4,Summer,32.1,28.0,30.1,78.7,1010.6,16.7,W,24.4,1,0,0,49.6,0
2024-04-22,Khon_Kaen,4,Summer,34.3,22.0,28.1,69.1,1000.7,10.2,E,19.2,0,0,0,22.1,0
2024-04-22,Hat_Yai,4,Summer,33.0,25.7,29.4,56.5,1007.7,13.0,W,25.7,0,0,0,20.6,0
2024-04-23,Bangkok,4,Summer,31.9,25.1,28.5,71.7,1013.1,6.0,E,24.9,0,0,0,21.2,0
2024-04-23,Chiang_Mai,4,Summer,31.1,25.1,28.1,40.0,995.3,7.3,W,14.4,0,0,0,7.3,0
2024-04-23,Phuket,4,Summer,33.5,25.1,29.3,69.5,1010.3,6.2,SW,23.5,0,0,0,17.7,0
2024-04-23,Khon_Kaen,4,Summer,35.3,20.5,27.9,65.9,1008.9,10.0,W,20.5,0,0,0,16.9,0
2024-04-23,Hat_Yai,4,Summer,35.7,27.8,31.8,64.6,1006.3,6.3,SE,26.6,0,0,0,19.4,0
2024-04-24,Bangkok,4,Summer,29.0,27.0,28.0,49.4,1008.1,9.9,W,26.1,0,0,0,14.2,0
2024-04-24,Chiang_Mai,4,Summer,37.8,21.9,29.9,65.0,996.9,5.1,E,21.1,0,0,0,17.8,0
2024-04-24,Phuket,4,Summer,32.3,28.2,30.3,70.8,1009.3,6.4,SE,25.5,0,0,0,21.6,0
2024-04-24,Khon_Kaen,4,Summer,31.7,27.3,29.5,54.8,1009.9,6.8,SE,19.0,0,0,0,4.9,0
2024-04-24,Hat_Yai,4,Summer,36.9,25.5,31.2,59.2,1010.6,10.5,SW,24.9,0,0,0,17.1,0
2024-04-25,Bangkok,4,Summer,32.5,26.2,29.4,63.9,1006.2,9.1,N,26.2,0,0,0,18.5,0
2024-04-25,Chiang_Mai,4,Summer,37.4,19.9,28.6,73.9,996.7,9.8,S,14.2,0,0,0,17.8,0
2024-04-25,Phuket,4,Summer,34.5,27.8,31.1,61.8,1006.4,10.3,S,26.0,0,0,0,21.5,0
2024-04-25,Khon_Kaen,4,Summer,36.4,25.5,31.0,64.5,1009.6,4.4,SE,21.3,0,0,0,11.4,0
2024-04-25,Hat_Yai,4,Summer,35.8,24.1,30.0,66.4,1010.3,13.1,SW,22.4,0,0,0,20.5,0
2024-04-26,Bangkok,4,Summer,30.6,28.6,29.6,65.0,1005.5,3.7,S,22.8,0,0,0,15.7,0
2024-04-26,Chiang_Mai,4,Summer,34.7,20.6,27.6,67.0,1001.5,5.9,N,16.2,0,0,0,11.2,0
2024-04-26,Phuket,4,Summer,34.1,28.7,31.4,70.9,1008.0,9.2,SW,25.7,0,0,0,22.6,0
2024-04-26,Khon_Kaen,4,Summer,33.2,,28.1,62.9,1003.5,,W,18.1,0,0,0,14.5,0
2024-04-26,Hat_Yai,4,Summer,36.4,25.8,31.1,76.1,1008.9,5.8,S,23.1,0,0,0,23.2,0
2024-04-27,Bangkok,4,Summer,29.9,26.0,28.0,69.2,1007.3,7.6,S,21.8,0,0,0,16.9,0
2024-04-27,Chiang_Mai,4,Summer,33.2,26.1,29.6,65.5,999.0,6.8,NE,19.9,0,0,0,15.7,0
2024-04-27,Phuket,4,Summer,35.0,26.6,30.8,62.8,1010.4,9.3,N,25.5,0,0,0,14.9,0
2024-04-27,Khon_Kaen,4,Summer,31.7,25.5,28.6,61.8,1007.8,6.6,N,23.6,0,0,0,12.8,0
2024-04-27,Hat_Yai,4,Summer,37.5,28.0,32.7,78.8,1005.3,,,21.0,0,0,0,31.3,1
2024-04-28,Bangkok,4,Summer,32.0,25.1,28.6,54.1,1006.9,11.2,SE,20.0,0,0,0,13.1,0
2024-04-28,Chiang_Mai,4,Summer,31.4,21.9,26.6,56.8,1004.0,9.1,N,20.3,0,0,0,9.3,1
2024-04-28,Phuket,4,Summer,35.2,28.2,31.7,72.5,1011.2,9.0,SW,26.5,0,0,1,38.9,0
2024-04-28,Khon_Kaen,4,Summer,37.8,21.1,29.4,52.5,1002.5,3.3,S,21.1,0,0,1,26.1,0
2024-04-28,Hat_Yai,4,Summer,33.0,26.7,29.8,65.5,1011.9,13.4,E,24.0,0,0,0,21.9,0
2024-04-29,Bangkok,4,Summer,30.3,24.5,27.4,65.2,1008.3,5.8,S,24.3,0,0,0,16.1,0
2024-04-29,Chiang_Mai,4,Summer,36.4,18.1,27.3,47.9,995.9,5.9,N,18.1,0,0,0,10.8,0
2024-04-29,Phuket,4,Summer,32.3,26.5,29.4,71.2,1006.3,13.6,NW,23.8,0,1,0,43.2,0
2024-04-29,Khon_Kaen,4,Summer,33.0,20.9,27.0,45.6,1005.3,7.1,SE,20.9,0,1,0,24.4,1
2024-04-29,Hat_Yai,4,Summer,36.8,25.7,31.3,77.8,1008.1,6.5,NW,23.2,0,0,1,40.0,0
2024-04-30,Bangkok,4,Summer,29.1,26.2,27.6,45.2,1005.8,9.6,W,19.7,0,0,0,7.7,0
2024-04-30,Chiang_Mai,4,Summer,33.9,20.9,27.4,40.5,1005.3,4.8,W,19.8,0,0,0,8.1,0
2024-04-30,Phuket,4,Summer,35.7,27.6,31.7,70.2,1008.3,10.7,NE,26.4,1,0,0,43.1,1
2024-04-30,Khon_Kaen,4,Summer,33.3,,29.8,46.2,1007.5,,SW,,1,0,0,26.2,0
2024-04-30,Hat_Yai,4,Summer,34.3,24.2,29.3,64.6,1011.5,6.1,NE,24.2,0,1,0,29.7,0
2024-05-01,Bangkok,5,Summer,33.3,26.4,29.8,70.1,1013.3,12.7,SW,20.8,0,0,0,46.4,0
2024-05-01,Chiang_Mai,5,Summer,36.7,19.3,28.0,45.7,996.4,9.0,E,19.3,0,0,1,51.9,0
2024-05-01,Phuket,5,Summer,35.9,25.1,30.5,66.3,1010.3,15.2,NW,24.2,0,0,0,48.7,1
2024-05-01,Khon_Kaen,5,Summer,33.1,25.9,29.5,,1003.4,8.6,W,,0,0,0,34.4,1
2024-05-01,Hat_Yai,5,Summer,37.3,26.7,32.0,79.2,1007.1,7.6,W,23.6,1,0,1,82.1,1
2024-05-02,Bangkok,5,Summer,31.0,27.4,29.2,65.2,1009.2,7.9,SW,25.4,0,0,0,42.0,1
2024-05-02,Chiang_Mai,5,Summer,36.0,23.2,29.6,63.9,995.9,2.3,NW,22.9,0,1,1,74.6,0
2024-05-02,Phuket,5,Summer,33.0,26.0,29.5,62.4,1004.9,12.0,W,24.5,0,0,1,61.9,0
2024-05-02,Khon_Kaen,5,Summer,33.7,26.0,29.9,68.6,1005.0,8.3,SE,20.7,0,0,0,41.2,1
2024-05-02,Hat_Yai,5,Summer,,25.7,30.4,56.5,1011.4,10.2,,25.7,0,1,1,72.9,1
2024-05-03,Bangkok,5,Summer,33.2,23.9,28.5,61.5,1007.5,6.8,E,23.9,0,0,1,53.1,1
2024-05-03,Chiang_Mai,5,Summer,34.9,26.2,30.5,65.6,996.4,9.4,E,21.7,1,1,0,74.3,0
2024-05-03,Phuket,5,Summer,34.7,27.5,31.1,61.2,1008.8,9.0,S,26.5,0,1,1,70.4,1
2024-05-03,Khon_Kaen,5,Summer,32.0,22.6,27.3,50.9,1008.9,4.9,NW,22.6,0,0,0,34.7,1
2024-05-03,Hat_Yai,5,Summer,37.4,27.9,32.7,76.8,1005.7,10.8,W,24.5,1,1,1,100.0,1
2024-05-04,Bangkok,5,Summer,32.0,27.9,29.9,72.8,1008.0,12.2,SE,26.2,0,1,1,85.8,1
2024-05-04,Chiang_Mai,5,Summer,38.0,17.1,27.6,57.4,994.1,4.1,S,14.3,1,0,1,63.0,0
2024-05-04,Phuket,5,Summer,35.6,28.7,32.2,73.6,1004.5,17.0,S,26.1,1,1,1,100.0,1
2024-05-04,Khon_Kaen,5,Summer,36.0,22.5,29.2,74.0,1006.1,9.9,N,19.4,0,0,0,43.4,0
2024-05-04,Hat_Yai,5,Summer,33.5,27.7,30.6,65.7,1010.1,9.6,NW,24.4,1,1,0,70.8,1
2024-05-05,Bangkok,5,Summer,34.3,23.0,28.6,66.2,1012.6,10.0,E,22.7,1,1,1,89.1,1
2024-05-05,Chiang_Mai,5,Summer,38.4,17.7,28.1,66.9,1005.5,3.9,E,17.7,0,1,1,66.0,0
2024-05-05,Phuket,5,Summer,34.3,26.3,30.3,63.2,1011.3,16.5,SW,25.7,1,1,1,93.6,1
2024-05-05,Khon_Kaen,5,Summer,35.2,24.0,29.6,73.6,1005.2,4.0,W,22.7,0,0,0,47.5,1
2024-05-05,Hat_Yai,5,Summer,34.3,26.9,30.6,66.1,1010.9,7.1,W,21.6,1,0,1,67.8,1
2024-05-06,Bangkok,5,Summer,31.7,24.1,27.9,54.7,1009.3,6.7,NW,24.1,1,1,1,81.2,1
2024-05-06,Chiang_Mai,5,Summer,34.9,23.1,29.0,49.2,998.1,7.4,SW,22.3,1,1,1,84.7,1
2024-05-06,Phuket,5,Summer,36.0,27.1,31.5,63.6,1010.3,12.4,SE,23.2,1,1,1,89.0,1
2024-05-06,Khon_Kaen,5,Summer,36.6,27.2,31.9,53.3,1004.1,3.6,W,22.8,0,0,1,52.3,1
2024-05-06,Hat_Yai,5,Summer,35.3,24.3,29.8,74.6,1013.0,14.4,E,24.3,0,1,1,85.0,1
2024-05-07,Bangkok,5,Summer,33.2,23.5,28.3,51.3,1006.6,4.6,SW,23.5,1,1,1,81.9,1
2024-05-07,Chiang_Mai,5,Summer,37.5,17.4,27.4,40.0,1005.4,9.0,N,14.1,1,1,1,72.3,0
2024-05-07,Phuket,5,Summer,32.2,27.5,29.8,76.5,1011.3,7.0,SE,25.7,1,1,1,96.1,1
2024-05-07,Khon_Kaen,5,Summer,36.9,23.7,30.3,,1007.3,,W,,0,1,0,45.7,0
2024-05-07,Hat_Yai,5,Summer,33.6,26.4,30.0,76.3,1011.4,10.4,SE,25.8,1,1,0,86.3,0
2024-05-08,Bangkok,5,Summer,33.2,25.7,29.4,,,,N,22.3,1,1,1,78.8,0
2024-05-08,Chiang_Mai,5,Summer,36.3,23.7,30.0,48.5,1005.9,4.0,NE,14.9,1,1,1,72.0,1
2024-05-08,Phuket,5,Summer,35.4,26.4,30.9,72.5,1006.7,8.4,W,22.5,1,1,0,75.6,1
2024-05-08,Khon_Kaen,5,Summer,36.2,21.4,28.8,57.2,1007.5,6.8,E,21.4,1,0,1,63.9,0
2024-05-08,Hat_Yai,5,Summer,35.2,26.1,30.6,77.0,1010.9,13.3,E,25.6,1,0,0,73.0,1
2024-05-09,Bangkok,5,Summer,35.0,24.3,29.6,59.5,1006.3,12.2,S,24.3,1,1,0,74.1,1
2024-05-09,Chiang_Mai,5,Summer,38.5,18.6,28.5,59.9,1000.5,6.5,N,17.4,1,1,1,77.6,1
2024-05-09,Phuket,5,Summer,32.6,27.4,30.0,60.1,1008.8,17.6,E,26.9,1,0,1,78.7,0
2024-05-09,Khon_Kaen,5,Summer,37.1,20.1,28.6,68.1,1007.1,9.4,SE,20.1,0,1,1,69.0,1
2024-05-09,Hat_Yai,5,Summer,37.4,27.1,32.3,57.4,1005.7,8.2,NE,23.0,0,0,1,51.7,1
2024-05-10,Bangkok,5,Summer,34.7,23.1,28.9,58.5,1011.9,10.3,NW,19.6,1,0,1,65.6,1
2024-05-10,Chiang_Mai,5,Summer,35.1,22.1,28.6,60.4,996.4,3.4,NW,15.2,1,1,0,62.4,0
2024-05-10,Phuket,5,Summer,32.9,27.5,30.2,67.6,1011.9,13.0,NW,23.8,0,1,1,78.1,1
2024-05-10,Khon_Kaen,5,Summer,,20.0,27.9,49.9,,4.3,SW,,1,1,0,63.0,1
2024-05-10,Hat_Yai,5,Summer,35.5,26.2,30.9,67.3,1008.3,10.6,W,25.6,0,1,1,79.7,1
2024-05-11,Bangkok,5,Summer,30.7,27.4,29.0,47.6,1005.7,3.3,NW,26.8,0,1,1,71.3,1
